order_id,date,hour,customer_id,customer_type,restaurant_id,order_channel,items_count,basket_value,promo_code,discount_amount,delivery_fee,delivery_time_min,order_status,payment_method,device_platform,rating
ORD008873,2025-01-30,13,CU10123,New,RST255,Delivery,2,43.09,,1.48,5.0,32,Delivered,Cash,Android,4.6
ORD006548,2025-01-22,20,CU6352,New,RST222,Dine-in,1,48.77,,0.85,0.0,0,Delivered,Card,iOS,4.1
ORD006353,2025-01-22,21,CU9303,Repeat,RST163,Delivery,1,32.91,FEAST20,1.03,9.0,24,Delivered,Card,iOS,4.8
ORD032122,2025-04-10,13,CU10809,New,RST236,Delivery,3,172.36,,4.64,5.0,28,Delivered,Apple Pay,Web,4.3
ORD011430,2025-02-08,19,CU9959,Repeat,RST173,Dine-in,2,94.05,,1.83,0.0,0,Delivered,Cash,Web,5.0
ORD009676,2025-02-02,16,CU9936,Repeat,RST218,Delivery,4,125.28,RAMADAN15,7.05,0.0,26,Delivered,Cash,iOS,4.4
ORD000071,2025-01-01,21,CU9194,Repeat,RST248,Delivery,3,103.84,,2.24,5.0,29,Delivered,Apple Pay,Web,4.3
ORD032454,2025-04-11,12,CU9505,Repeat,RST285,Delivery,2,54.99,,1.1,5.0,24,Delivered,Cash,Android,4.3
ORD014918,2025-02-19,20,CU5876,Repeat,RST204,Dine-in,1,44.03,FEAST20,1.22,0.0,0,Delivered,Card,Android,5.0
ORD043477,2025-05-17,11,CU10198,Repeat,RST263,Delivery,4,116.85,,0.32,12.0,41,Delivered,Card,Web,4.1
ORD023759,2025-03-16,21,CU9551,Repeat,RST220,Delivery,3,117.36,WELCOME25,5.13,5.0,27,Delivered,Apple Pay,iOS,3.9
ORD002405,2025-01-09,13,CU8522,Repeat,RST313,Delivery,2,115.45,SUFRA10,5.48,12.0,27,Refunded,Card,Android,
ORD011009,2025-02-06,20,CU8993,Repeat,RST143,Delivery,1,47.22,WELCOME25,17.69,0.0,46,Delivered,Cash,iOS,4.0
ORD046857,2025-05-29,20,CU6083,Repeat,RST121,Delivery,2,74.17,,30.3,7.0,53,Delivered,Card,iOS,4.0
ORD035516,2025-04-21,12,CU10927,Repeat,RST290,Pickup,1,28.53,,0.75,0.0,0,Delivered,Cash,iOS,4.1
ORD017471,2025-02-27,20,CU5938,Repeat,RST171,Delivery,2,58.45,WELCOME25,4.11,7.0,48,Delivered,Wallet,Android,4.0
ORD009049,2025-01-31,22,CU10604,New,RST168,Dine-in,4,154.39,WELCOME25,3.89,0.0,0,Delivered,Wallet,Web,4.8
ORD000176,2025-01-01,20,CU5088,Repeat,RST333,Pickup,3,128.45,,2.36,0.0,0,Delivered,Wallet,iOS,4.6
ORD001847,2025-01-07,18,CU6060,New,RST101,Delivery,2,113.63,,50.56,7.0,39,Delivered,Apple Pay,iOS,4.4
ORD041091,2025-05-09,18,CU10661,Repeat,RST338,Dine-in,4,165.89,WELCOME25,16.51,0.0,0,Delivered,Cash,Web,4.3
ORD010042,2025-02-03,14,CU7569,New,RST193,Pickup,2,96.18,,0.6,0.0,0,Delivered,Card,Web,4.4
ORD021927,2025-03-11,13,CU8732,New,RST285,Delivery,2,73.48,RAMADAN15,6.13,5.0,36,Delivered,Apple Pay,iOS,3.6
ORD036224,2025-04-23,13,CU10061,New,RST285,Delivery,4,147.93,,3.99,0.0,29,Delivered,Cash,iOS,4.2
ORD015508,2025-02-21,12,CU9775,New,RST165,Delivery,2,55.26,FEAST20,5.33,5.0,23,Delivered,Wallet,iOS,4.0
ORD032063,2025-04-10,21,CU8999,New,RST144,Delivery,1,32.16,,13.33,12.0,45,Delivered,Cash,Web,4.4
ORD003117,2025-01-11,14,CU7177,Repeat,RST186,Pickup,3,149.42,FEAST20,9.01,0.0,0,Delivered,Card,Android,4.3
ORD006022,2025-01-21,19,CU6752,Repeat,RST244,Dine-in,1,28.53,RAMADAN15,1.07,0.0,0,Delivered,Apple Pay,iOS,4.4
ORD008251,2025-01-28,19,CU10799,Repeat,RST202,Dine-in,2,66.84,,0.5,0.0,0,Delivered,Cash,Android,4.5
ORD040003,2025-05-06,20,CU8150,Repeat,RST113,Delivery,2,138.29,RAMADAN15,49.76,5.0,60,Cancelled,Apple Pay,iOS,
ORD003140,2025-01-11,21,CU7791,Repeat,RST283,Pickup,1,43.81,,0.08,0.0,0,Delivered,Wallet,Android,4.6
ORD029277,2025-03-31,22,CU5907,Repeat,RST279,Dine-in,1,43.06,,1.11,0.0,0,Delivered,Card,Web,4.3
ORD012129,2025-02-10,13,CU8711,New,RST231,Pickup,4,177.0,FEAST20,8.17,0.0,0,Cancelled,Apple Pay,Web,
ORD026918,2025-03-25,19,CU5385,Repeat,RST237,Delivery,2,66.11,,0.16,0.0,39,Delivered,Cash,iOS,4.2
ORD037663,2025-04-28,21,CU10338,New,RST329,Pickup,2,47.5,FEAST20,3.68,0.0,0,Delivered,Card,Android,4.2
ORD007072,2025-01-24,18,CU6458,Repeat,RST139,Delivery,2,63.14,RAMADAN15,25.01,7.0,49,Delivered,Card,Android,3.7
ORD030346,2025-04-04,14,CU9395,Repeat,RST300,Dine-in,2,82.47,RAMADAN15,3.59,0.0,0,Delivered,Card,Web,4.3
ORD040756,2025-05-08,11,CU7587,Repeat,RST323,Delivery,2,43.33,WELCOME25,3.24,9.0,40,Delivered,Card,Web,4.2
ORD030961,2025-04-06,20,CU6122,Repeat,RST306,Pickup,5,162.9,,0.05,0.0,0,Delivered,Cash,Android,5.0
ORD028496,2025-03-29,13,CU5022,Repeat,RST156,Dine-in,3,102.4,,2.25,0.0,0,Delivered,Cash,iOS,4.9
ORD027883,2025-03-27,18,CU8480,Repeat,RST244,Delivery,1,21.34,RAMADAN15,0.69,7.0,18,Delivered,Card,Android,4.4
ORD019377,2025-03-04,19,CU5988,Repeat,RST203,Delivery,2,110.8,WELCOME25,0.36,12.0,29,Delivered,Card,Android,4.7
ORD036878,2025-04-26,14,CU5106,New,RST109,Delivery,1,25.24,,7.96,5.0,39,Delivered,Card,Android,3.7
ORD034115,2025-04-17,21,CU6530,Repeat,RST131,Delivery,4,170.47,RAMADAN15,67.55,12.0,52,Delivered,Card,iOS,3.7
ORD020043,2025-03-06,18,CU5082,New,RST259,Pickup,2,85.67,,3.33,0.0,0,Delivered,Wallet,Android,4.2
ORD018076,2025-03-01,13,CU7284,Repeat,RST255,Delivery,2,74.17,RAMADAN15,5.53,0.0,37,Delivered,Card,Web,3.9
ORD027258,2025-03-25,13,CU6656,Repeat,RST234,Delivery,2,63.18,RAMADAN15,5.85,5.0,23,Delivered,Wallet,iOS,4.7
ORD047457,2025-05-31,11,CU8684,Repeat,RST122,Dine-in,2,64.0,,25.04,0.0,0,Delivered,Cash,Android,3.8
ORD007384,2025-01-25,22,CU9739,Repeat,RST118,Delivery,1,29.21,RAMADAN15,11.72,5.0,52,Delivered,Card,Android,3.7
ORD028766,2025-03-30,19,CU8224,Repeat,RST242,Pickup,2,48.72,RAMADAN15,3.48,0.0,0,Delivered,Wallet,Web,3.9
ORD022986,2025-03-14,13,CU8551,Repeat,RST116,Pickup,2,88.85,,37.0,0.0,0,Delivered,Card,Web,4.7
ORD029248,2025-03-31,11,CU10815,Repeat,RST278,Pickup,4,204.05,SUFRA10,11.93,0.0,0,Delivered,Cash,Android,4.7
ORD038430,2025-05-01,13,CU5101,New,RST290,Pickup,2,56.26,,1.37,0.0,0,Delivered,Cash,iOS,4.9
ORD037671,2025-04-28,13,CU7474,New,RST310,Dine-in,3,108.81,FEAST20,6.54,0.0,0,Cancelled,Card,iOS,
ORD010998,2025-02-06,18,CU10014,Repeat,RST309,Pickup,1,35.71,,1.28,0.0,0,Cancelled,Cash,Web,
ORD020228,2025-03-06,20,CU8806,Repeat,RST247,Delivery,4,185.33,RAMADAN15,11.47,5.0,23,Delivered,Wallet,Web,4.4
ORD035574,2025-04-21,21,CU6232,Repeat,RST205,Delivery,3,80.03,,0.05,7.0,42,Delivered,Cash,Android,4.3
ORD029950,2025-04-03,11,CU7897,New,RST197,Pickup,2,66.56,,0.74,0.0,0,Cancelled,Apple Pay,Web,
ORD012031,2025-02-10,20,CU6934,Repeat,RST148,Delivery,2,72.36,,2.62,9.0,42,Delivered,Cash,iOS,4.4
ORD046958,2025-05-29,19,CU6569,New,RST172,Delivery,1,38.55,,1.22,9.0,44,Delivered,Cash,iOS,3.9
ORD045616,2025-05-24,12,CU9190,New,RST270,Pickup,4,207.11,RAMADAN15,3.22,0.0,0,Delivered,Wallet,iOS,4.9
ORD007184,2025-01-24,19,CU10968,Repeat,RST297,Delivery,3,122.7,,3.11,9.0,31,Delivered,Wallet,Web,4.1
ORD047049,2025-05-30,22,CU7102,Repeat,RST137,Delivery,2,73.54,WELCOME25,30.9,7.0,50,Refunded,Cash,Android,
ORD040869,2025-05-09,11,CU9064,Repeat,RST221,Dine-in,2,101.46,,2.21,0.0,0,Delivered,Cash,Web,4.5
ORD042939,2025-05-16,20,CU9658,New,RST311,Delivery,2,80.43,FEAST20,6.74,5.0,35,Delivered,Card,Web,4.1
ORD040108,2025-05-06,16,CU6108,Repeat,RST240,Delivery,3,105.1,SUFRA10,3.17,9.0,22,Delivered,Card,iOS,5.0
ORD035429,2025-04-21,21,CU7583,Repeat,RST195,Pickup,2,69.62,WELCOME25,5.12,0.0,0,Delivered,Cash,Android,4.2
ORD023136,2025-03-14,13,CU8565,Repeat,RST198,Dine-in,1,22.57,RAMADAN15,1.32,0.0,0,Delivered,Apple Pay,Web,4.6
ORD034153,2025-04-17,13,CU7715,New,RST113,Pickup,2,108.4,,32.9,0.0,0,Delivered,Card,Android,4.6
ORD015091,2025-02-19,21,CU6457,Repeat,RST256,Pickup,2,67.77,,1.05,0.0,0,Delivered,Apple Pay,Android,4.3
ORD038692,2025-05-01,20,CU5443,Repeat,RST282,Delivery,1,41.8,,0.51,12.0,17,Delivered,Wallet,iOS,4.7
ORD025536,2025-03-21,19,CU9106,Repeat,RST128,Dine-in,2,73.23,,29.35,0.0,0,Delivered,Wallet,iOS,4.2
ORD013799,2025-02-15,20,CU9880,Repeat,RST172,Pickup,2,66.1,RAMADAN15,0.19,0.0,0,Delivered,Wallet,iOS,4.0
ORD041731,2025-05-11,14,CU9271,New,RST220,Dine-in,3,156.03,,2.63,0.0,0,Delivered,Apple Pay,iOS,4.6
ORD030725,2025-04-05,20,CU10424,New,RST239,Delivery,2,111.98,,0.36,0.0,27,Delivered,Apple Pay,Web,4.8
ORD024425,2025-03-18,21,CU5494,Repeat,RST114,Pickup,3,131.62,,40.2,0.0,0,Delivered,Apple Pay,Web,4.5
ORD002001,2025-01-07,16,CU7270,Repeat,RST272,Pickup,3,66.12,,0.7,0.0,0,Delivered,Apple Pay,Web,5.0
ORD042983,2025-05-16,11,CU5655,New,RST117,Dine-in,4,153.86,,51.22,0.0,0,Delivered,Wallet,iOS,5.0
ORD008566,2025-01-29,18,CU6178,Repeat,RST104,Delivery,3,168.35,,69.74,5.0,56,Delivered,Card,Web,3.6
ORD012471,2025-02-11,19,CU9528,Repeat,RST149,Dine-in,3,149.25,,3.59,0.0,0,Delivered,Apple Pay,iOS,4.4
ORD037499,2025-04-27,11,CU5152,Repeat,RST117,Delivery,5,228.23,,79.33,12.0,53,Delivered,Cash,Android,3.7
ORD004737,2025-01-16,20,CU6328,Repeat,RST221,Delivery,2,54.89,WELCOME25,2.77,12.0,23,Delivered,Wallet,Android,4.3
ORD016105,2025-02-23,18,CU9877,Repeat,RST141,Delivery,2,51.22,,20.43,7.0,43,Delivered,Apple Pay,iOS,4.2
ORD005553,2025-01-19,13,CU5067,Repeat,RST305,Dine-in,2,71.32,RAMADAN15,3.79,0.0,0,Delivered,Wallet,iOS,4.6
ORD032118,2025-04-10,14,CU10620,Repeat,RST275,Pickup,5,253.72,SUFRA10,3.11,0.0,0,Delivered,Cash,Android,4.5
ORD005702,2025-01-20,13,CU5340,Repeat,RST316,Delivery,3,74.49,,2.25,7.0,30,Delivered,Cash,iOS,4.5
ORD018189,2025-03-01,19,CU5773,Repeat,RST109,Delivery,3,91.03,RAMADAN15,34.22,5.0,38,Delivered,Cash,Android,4.0
ORD031192,2025-04-07,13,CU7441,Repeat,RST330,Delivery,3,90.5,,0.29,12.0,63,Delivered,Apple Pay,iOS,3.7
ORD042860,2025-05-15,18,CU10943,New,RST291,Delivery,1,21.93,,0.45,7.0,37,Delivered,Cash,iOS,4.0
ORD014124,2025-02-16,11,CU9748,Repeat,RST193,Dine-in,4,121.99,,1.42,0.0,0,Delivered,Cash,iOS,4.7
ORD032846,2025-04-12,14,CU6928,New,RST322,Delivery,3,79.86,RAMADAN15,0.68,9.0,44,Delivered,Card,Web,3.6
ORD004628,2025-01-16,21,CU5124,New,RST255,Delivery,2,65.34,,1.42,7.0,38,Delivered,Cash,iOS,3.9
ORD009300,2025-02-01,20,CU8020,Repeat,RST114,Delivery,2,74.2,FEAST20,22.94,5.0,47,Delivered,Wallet,Android,3.9
ORD018030,2025-03-01,13,CU8497,New,RST317,Delivery,3,76.09,RAMADAN15,2.97,0.0,29,Delivered,Cash,Android,4.4
ORD033049,2025-04-13,12,CU10975,New,RST139,Pickup,4,140.67,,49.43,0.0,0,Delivered,Card,iOS,4.9
ORD018033,2025-03-01,19,CU9323,Repeat,RST137,Dine-in,2,72.18,WELCOME25,25.08,0.0,0,Delivered,Cash,iOS,4.1
ORD005327,2025-01-18,13,CU9419,New,RST311,Dine-in,2,66.23,,2.6,0.0,0,Delivered,Apple Pay,Web,4.6
ORD026934,2025-03-25,20,CU10795,New,RST314,Pickup,3,124.12,,2.76,0.0,0,Delivered,Wallet,iOS,3.7
ORD006580,2025-01-22,14,CU7095,Repeat,RST309,Delivery,1,28.47,FEAST20,1.56,5.0,30,Delivered,Apple Pay,Android,4.7
ORD007196,2025-01-24,22,CU8221,New,RST314,Delivery,1,53.96,FEAST20,0.89,0.0,27,Delivered,Card,Web,4.4
ORD005318,2025-01-18,14,CU10624,New,RST324,Delivery,1,38.38,,0.53,12.0,28,Cancelled,Apple Pay,iOS,
ORD010937,2025-02-06,12,CU6652,Repeat,RST323,Delivery,3,106.74,,2.42,12.0,31,Delivered,Apple Pay,iOS,4.8
ORD034840,2025-04-19,19,CU10643,Repeat,RST240,Delivery,2,68.0,,1.52,7.0,34,Delivered,Wallet,iOS,3.7
ORD004653,2025-01-16,12,CU9538,Repeat,RST253,Delivery,4,214.93,,2.51,12.0,36,Delivered,Wallet,Android,3.9
ORD037153,2025-04-26,14,CU10669,Repeat,RST253,Pickup,5,354.97,WELCOME25,28.19,0.0,0,Delivered,Card,iOS,4.1
ORD035749,2025-04-22,21,CU6896,Repeat,RST140,Delivery,3,56.86,WELCOME25,24.23,9.0,58,Delivered,Cash,Android,3.0
ORD028458,2025-03-29,19,CU8432,New,RST247,Dine-in,1,30.97,,0.33,0.0,0,Delivered,Apple Pay,iOS,4.2
ORD042817,2025-05-15,16,CU7546,Repeat,RST185,Delivery,4,166.96,,0.13,0.0,33,Delivered,Wallet,iOS,4.0
ORD015919,2025-02-22,19,CU7057,Repeat,RST111,Delivery,1,23.93,,10.64,12.0,44,Delivered,Cash,Web,3.7
ORD004971,2025-01-17,19,CU7134,Repeat,RST106,Delivery,5,133.2,,53.17,12.0,57,Delivered,Apple Pay,iOS,3.9
ORD025879,2025-03-22,19,CU5975,Repeat,RST124,Delivery,4,121.09,WELCOME25,49.4,9.0,43,Delivered,Wallet,Web,3.6
ORD019349,2025-03-04,19,CU10659,Repeat,RST186,Delivery,3,152.35,WELCOME25,8.35,12.0,52,Delivered,Apple Pay,iOS,3.7
ORD001273,2025-01-05,12,CU5187,Repeat,RST176,Delivery,3,86.33,,0.05,12.0,42,Delivered,Apple Pay,Web,3.2
ORD045221,2025-05-23,18,CU7254,New,RST330,Pickup,2,68.99,SUFRA10,0.19,0.0,0,Delivered,Wallet,Web,4.4
ORD032326,2025-04-11,19,CU10159,Repeat,RST136,Delivery,3,76.98,,31.51,5.0,46,Delivered,Wallet,iOS,3.9
ORD009938,2025-02-03,20,CU6322,New,RST160,Delivery,1,37.67,,0.62,9.0,37,Delivered,Apple Pay,Android,4.3
ORD010983,2025-02-06,14,CU8717,New,RST202,Pickup,1,52.75,RAMADAN15,4.97,0.0,0,Refunded,Apple Pay,Android,
ORD002576,2025-01-09,12,CU9272,New,RST237,Delivery,2,63.36,,0.21,9.0,31,Delivered,Wallet,Android,4.0
ORD015603,2025-02-21,12,CU10449,Repeat,RST181,Delivery,4,112.28,,2.67,9.0,32,Delivered,Wallet,Android,4.8
ORD043745,2025-05-18,11,CU7060,New,RST106,Delivery,2,40.17,,15.48,5.0,59,Delivered,Cash,Android,3.5
ORD047277,2025-05-30,11,CU7401,New,RST219,Delivery,2,59.75,WELCOME25,3.09,12.0,30,Delivered,Card,Android,3.9
ORD030117,2025-04-03,19,CU6625,Repeat,RST224,Pickup,4,125.27,WELCOME25,9.81,0.0,0,Delivered,Cash,Web,4.4
ORD029432,2025-04-01,21,CU6443,New,RST184,Pickup,4,283.66,WELCOME25,19.14,0.0,0,Delivered,Cash,iOS,4.5
ORD042824,2025-05-15,20,CU10342,New,RST246,Delivery,2,76.41,,1.37,12.0,31,Delivered,Card,Android,3.9
ORD000672,2025-01-03,19,CU10831,New,RST312,Delivery,1,28.96,SUFRA10,2.42,9.0,34,Delivered,Cash,Web,4.4
ORD044874,2025-05-22,21,CU6074,Repeat,RST254,Pickup,5,186.63,SUFRA10,7.85,0.0,0,Delivered,Cash,iOS,4.8
ORD013921,2025-02-15,20,CU6393,Repeat,RST115,Delivery,4,142.88,,54.68,5.0,48,Delivered,Card,iOS,4.3
ORD024280,2025-03-17,19,CU10366,New,RST131,Pickup,2,115.3,RAMADAN15,35.51,0.0,0,Delivered,Card,Web,4.7
ORD017025,2025-02-25,12,CU5571,New,RST249,Delivery,3,117.81,WELCOME25,11.55,0.0,27,Refunded,Apple Pay,Android,
ORD026296,2025-03-23,19,CU7381,Repeat,RST164,Delivery,1,31.61,,1.07,9.0,46,Delivered,Wallet,Android,4.2
ORD004086,2025-01-14,12,CU6688,New,RST286,Dine-in,3,176.24,,5.41,0.0,0,Delivered,Card,iOS,4.1
ORD003106,2025-01-11,20,CU6672,Repeat,RST140,Delivery,2,43.84,SUFRA10,18.91,7.0,53,Delivered,Card,Android,3.9
ORD040877,2025-05-09,22,CU9374,New,RST247,Dine-in,3,122.57,,3.26,0.0,0,Delivered,Wallet,Android,4.4
ORD000149,2025-01-01,11,CU7930,New,RST147,Delivery,2,38.64,FEAST20,14.48,0.0,47,Cancelled,Apple Pay,Android,
ORD026943,2025-03-25,21,CU5178,Repeat,RST231,Delivery,4,187.64,,5.12,9.0,29,Delivered,Cash,Android,4.0
ORD003462,2025-01-12,21,CU6810,New,RST332,Delivery,2,48.76,SUFRA10,1.41,0.0,30,Delivered,Wallet,Web,4.7
ORD031141,2025-04-07,20,CU8483,Repeat,RST236,Delivery,1,47.76,,0.87,7.0,13,Delivered,Card,Web,4.4
ORD023487,2025-03-15,20,CU10805,Repeat,RST178,Pickup,2,102.31,RAMADAN15,0.41,0.0,0,Delivered,Cash,Web,4.3
ORD026600,2025-03-24,19,CU10260,Repeat,RST246,Delivery,3,81.3,FEAST20,0.25,12.0,23,Delivered,Cash,iOS,4.3
ORD019315,2025-03-04,21,CU8158,Repeat,RST133,Pickup,1,31.97,,13.45,0.0,0,Delivered,Cash,iOS,4.0
ORD038481,2025-05-01,19,CU7703,New,RST185,Delivery,1,31.31,SUFRA10,2.49,5.0,47,Delivered,Cash,Web,4.3
ORD028810,2025-03-30,19,CU10564,New,RST107,Delivery,3,88.87,,31.69,5.0,62,Delivered,Cash,Web,4.2
ORD031576,2025-04-08,19,CU8091,New,RST249,Delivery,3,164.32,,5.48,0.0,16,Delivered,Cash,iOS,5.0
ORD026006,2025-03-22,13,CU6055,Repeat,RST156,Delivery,1,51.35,RAMADAN15,1.89,9.0,43,Delivered,Apple Pay,iOS,4.1
ORD034907,2025-04-19,14,CU5477,Repeat,RST300,Pickup,4,148.14,WELCOME25,0.49,0.0,0,Delivered,Apple Pay,Android,4.5
ORD040717,2025-05-08,13,CU10679,Repeat,RST142,Delivery,2,44.51,,14.9,12.0,50,Delivered,Apple Pay,Web,3.7
ORD009653,2025-02-02,19,CU8885,Repeat,RST111,Pickup,2,61.19,,26.42,0.0,0,Delivered,Apple Pay,Web,4.3
ORD028737,2025-03-30,20,CU9500,New,RST294,Dine-in,4,109.62,RAMADAN15,5.71,0.0,0,Delivered,Card,Web,4.4
ORD003789,2025-01-13,20,CU8867,Repeat,RST152,Delivery,2,76.47,FEAST20,5.48,9.0,33,Delivered,Wallet,Web,4.6
ORD027815,2025-03-27,19,CU7341,Repeat,RST304,Pickup,1,55.68,,0.15,0.0,0,Refunded,Cash,Web,
ORD037487,2025-04-27,20,CU5657,Repeat,RST305,Delivery,1,21.5,FEAST20,0.33,7.0,28,Delivered,Card,Android,4.4
ORD004777,2025-01-16,13,CU5711,Repeat,RST168,Delivery,5,249.71,,3.48,5.0,49,Delivered,Wallet,Android,3.8
ORD004260,2025-01-15,19,CU8569,Repeat,RST101,Delivery,2,140.77,WELCOME25,62.75,5.0,57,Cancelled,Cash,Web,
ORD019191,2025-03-04,20,CU9912,Repeat,RST294,Pickup,3,146.44,,5.69,0.0,0,Delivered,Wallet,Android,4.3
ORD014337,2025-02-17,19,CU10320,Repeat,RST166,Dine-in,1,58.57,,0.19,0.0,0,Delivered,Wallet,Android,4.2
ORD013023,2025-02-13,20,CU7720,New,RST118,Delivery,2,67.9,WELCOME25,25.78,12.0,49,Delivered,Cash,Web,3.6
ORD039184,2025-05-03,20,CU5245,Repeat,RST229,Delivery,5,127.82,WELCOME25,7.03,7.0,22,Delivered,Cash,iOS,4.8
ORD005373,2025-01-19,18,CU7632,New,RST225,Pickup,3,156.93,RAMADAN15,13.12,0.0,0,Delivered,Cash,Web,4.0
ORD037858,2025-04-29,18,CU5729,New,RST286,Delivery,3,228.4,RAMADAN15,18.38,0.0,35,Delivered,Cash,iOS,3.9
ORD009414,2025-02-01,16,CU6727,New,RST235,Delivery,3,131.0,SUFRA10,8.16,5.0,21,Delivered,Cash,Android,4.7
ORD010216,2025-02-04,18,CU7001,New,RST151,Pickup,2,139.3,FEAST20,9.37,0.0,0,Delivered,Wallet,iOS,4.4
ORD013134,2025-02-13,12,CU10027,Repeat,RST209,Delivery,1,49.8,,0.25,0.0,26,Delivered,Apple Pay,iOS,4.4
ORD004144,2025-01-15,14,CU9338,Repeat,RST127,Delivery,4,117.37,,46.83,12.0,32,Delivered,Wallet,Android,4.4
ORD013962,2025-02-16,22,CU8182,Repeat,RST152,Delivery,1,20.9,RAMADAN15,0.56,7.0,27,Cancelled,Cash,iOS,
ORD034893,2025-04-19,22,CU9521,New,RST131,Delivery,2,89.63,SUFRA10,40.19,5.0,32,Delivered,Card,iOS,3.7
ORD046204,2025-05-26,22,CU7022,Repeat,RST316,Delivery,1,32.4,,0.29,5.0,41,Delivered,Wallet,Android,4.8
ORD029808,2025-04-02,16,CU10410,Repeat,RST135,Delivery,1,28.68,SUFRA10,9.05,7.0,58,Delivered,Apple Pay,Android,3.7
ORD001585,2025-01-06,16,CU5765,Repeat,RST295,Pickup,2,43.5,SUFRA10,1.49,0.0,0,Delivered,Apple Pay,iOS,4.4
ORD026071,2025-03-22,18,CU5010,Repeat,RST177,Delivery,2,122.66,RAMADAN15,10.43,0.0,46,Delivered,Wallet,iOS,3.7
ORD014770,2025-02-18,12,CU9516,Repeat,RST168,Delivery,1,40.39,WELCOME25,2.2,9.0,54,Delivered,Apple Pay,Android,3.5
ORD015328,2025-02-20,14,CU9891,Repeat,RST173,Delivery,4,125.0,SUFRA10,10.68,5.0,32,Refunded,Wallet,Web,
ORD047551,2025-05-31,16,CU8425,New,RST143,Delivery,5,205.12,,87.5,5.0,46,Delivered,Apple Pay,iOS,3.9
ORD041899,2025-05-12,11,CU9973,Repeat,RST315,Delivery,2,108.83,RAMADAN15,5.17,0.0,28,Delivered,Cash,Web,4.5
ORD016777,2025-02-25,20,CU9783,Repeat,RST231,Dine-in,5,189.61,,5.32,0.0,0,Delivered,Cash,Android,4.2
ORD036987,2025-04-26,19,CU6266,Repeat,RST276,Delivery,2,39.69,SUFRA10,2.79,5.0,28,Delivered,Cash,Web,4.0
ORD023666,2025-03-16,18,CU6711,Repeat,RST246,Pickup,4,93.57,,2.05,0.0,0,Delivered,Wallet,Web,4.2
ORD023919,2025-03-16,18,CU7554,New,RST104,Delivery,3,179.73,,80.48,5.0,49,Cancelled,Wallet,Android,
ORD014461,2025-02-17,18,CU10915,Repeat,RST188,Delivery,2,59.93,,0.36,9.0,28,Delivered,Card,Web,4.6
ORD047275,2025-05-30,19,CU7101,Repeat,RST260,Pickup,2,73.12,FEAST20,4.94,0.0,0,Delivered,Card,Android,4.2
ORD008364,2025-01-28,22,CU6021,New,RST267,Delivery,2,77.56,,1.21,5.0,35,Delivered,Apple Pay,iOS,3.9
ORD015418,2025-02-20,21,CU10081,Repeat,RST281,Delivery,2,113.82,,3.86,9.0,26,Delivered,Wallet,iOS,3.6
ORD006093,2025-01-21,20,CU6562,New,RST114,Delivery,2,68.59,,30.8,5.0,41,Delivered,Wallet,Web,4.1
ORD022798,2025-03-13,19,CU8945,Repeat,RST292,Delivery,5,317.88,SUFRA10,26.34,12.0,33,Delivered,Apple Pay,Web,3.9
ORD037836,2025-04-29,21,CU10549,Repeat,RST135,Delivery,3,96.82,,29.59,9.0,63,Cancelled,Card,iOS,
ORD046576,2025-05-28,11,CU7186,Repeat,RST113,Pickup,4,301.48,RAMADAN15,99.59,0.0,0,Delivered,Apple Pay,iOS,4.6
ORD005625,2025-01-19,16,CU8939,Repeat,RST156,Pickup,1,28.97,,0.89,0.0,0,Delivered,Wallet,Web,3.8
ORD005377,2025-01-19,20,CU9895,Repeat,RST298,Pickup,3,180.44,WELCOME25,3.97,0.0,0,Delivered,Wallet,Android,4.5
ORD036424,2025-04-24,19,CU10643,Repeat,RST180,Delivery,4,287.32,,8.15,12.0,34,Delivered,Wallet,Web,4.0
ORD017311,2025-02-26,20,CU9780,Repeat,RST298,Delivery,1,63.94,WELCOME25,1.15,5.0,34,Refunded,Apple Pay,Android,
ORD001716,2025-01-06,13,CU7321,Repeat,RST337,Dine-in,1,45.06,RAMADAN15,3.56,0.0,0,Delivered,Cash,Web,4.4
ORD024893,2025-03-19,19,CU10289,Repeat,RST238,Dine-in,2,58.06,RAMADAN15,4.1,0.0,0,Delivered,Card,Android,5.0
ORD038171,2025-04-30,21,CU10074,New,RST258,Pickup,2,86.65,,1.8,0.0,0,Delivered,Card,Web,4.7
ORD026480,2025-03-23,20,CU8248,New,RST214,Pickup,2,89.5,,1.42,0.0,0,Delivered,Card,iOS,4.3
ORD040166,2025-05-06,14,CU5405,New,RST126,Delivery,2,103.63,SUFRA10,40.5,0.0,50,Delivered,Apple Pay,iOS,3.6
ORD019255,2025-03-04,21,CU7154,Repeat,RST335,Delivery,3,142.14,RAMADAN15,7.19,0.0,25,Delivered,Cash,iOS,4.9
ORD005787,2025-01-20,20,CU7707,New,RST247,Delivery,1,42.07,,0.55,5.0,17,Delivered,Card,iOS,4.5
ORD007064,2025-01-24,19,CU5777,Repeat,RST223,Delivery,2,57.51,RAMADAN15,1.85,9.0,19,Delivered,Apple Pay,iOS,4.0
ORD004316,2025-01-15,12,CU9707,Repeat,RST186,Delivery,5,174.45,FEAST20,13.19,5.0,44,Delivered,Cash,Web,4.0
ORD001731,2025-01-07,19,CU8198,Repeat,RST218,Delivery,1,26.34,,0.33,5.0,33,Delivered,Card,Android,4.8
